geoName,year,NIH,abdominal,aerobic exercise,apnea,best workout,bike helmet,bike laws,bike locks,bike repair,bike sale,bodybuilding,calories,cholesterol,diabetes,diabetes insipidus,diabetes insulin,diabetes mellitus,diabetes symptoms,diabetic,diabetic diet,diabetic ketoacidosis,diet,dietary,dresses plus size,e-bike,ejercicios,endocrine,exercise,exercises,fitbit,fitness,fitness gym,food delivery near me,gastric,glucose,glycogen,gym,gym near me,healthy,how to exercise,how to lose weight,hyperglycemia,hypertension,iPod,icd 10 codes,inactivity,insanity workout,insulin,insulin syringes,ipod reset,jogging,ketoacidosis,malnutrition,meals,my fitness pal,nutrition,obese,obesity,pizza delivery,polyphagia,pre workout,prediabetes,quinoa gluten free,sclerosis,signs of diabetes,slim,sugar level,symptoms of congestive heart failure,symptoms of diabetes,symptoms of high blood sugar,t25 schedule,trainer,type 2,type 2 diabetes,unhealthy,visceral,weighing,weight loss,wellness,workout,yoga
Vermont,2016,8,70,0,78,69,100,0,0,75,73,50,86,71,69,0,62,38,79,45,0,0,81,80,32,0,4,83,92,100,85,64,51,26,52,78,91,65,28,100,76,62,53,54,92,47,0,38,73,0,0,54,46,88,78,98,55,81,84,52,0,58,61,0,100,0,44,0,0,64,0,0,90,74,58,90,89,72,65,50,79,100
Virginia,2016,13,71,58,93,89,44,47,24,45,48,73,86,91,90,54,66,65,80,61,56,50,84,72,46,59,25,62,96,97,82,66,75,78,65,80,66,97,85,85,92,80,61,68,74,47,91,65,65,55,58,64,64,61,75,70,71,78,82,68,69,77,60,58,81,61,63,56,47,56,67,68,97,77,68,85,79,80,77,37,96,51
Washington,2016,7,67,48,81,77,74,66,58,76,59,70,85,76,80,43,72,53,73,53,47,42,83,61,28,89,23,55,79,81,76,75,65,51,57,75,49,73,54,80,75,68,60,53,60,34,66,55,65,67,70,64,57,53,65,63,66,74,67,74,44,70,52,92,67,51,54,39,45,55,54,37,91,75,66,76,80,66,71,34,82,68
West Virginia,2016,6,100,55,92,76,38,0,0,0,69,67,87,100,94,71,91,85,75,100,92,98,93,78,57,0,5,65,94,84,80,47,32,31,97,100,66,51,40,79,86,100,95,84,71,78,45,54,100,0,0,67,100,69,72,75,67,100,89,43,100,76,41,0,91,82,57,100,0,60,82,0,87,90,94,67,78,80,95,31,85,35
Wisconsin,2016,6,75,56,78,78,46,76,35,64,58,62,87,78,82,62,76,69,86,55,43,69,79,77,42,67,21,69,86,87,100,64,44,51,48,80,64,53,30,84,80,74,64,61,77,44,87,56,69,33,77,78,62,57,75,83,73,76,76,70,81,65,50,66,78,78,54,40,38,61,57,47,86,75,74,85,79,76,67,44,84,52
Wyoming,2016,3,72,0,100,78,65,0,0,44,100,74,83,74,84,0,0,77,89,70,0,0,85,74,31,0,18,82,82,94,81,42,47,34,79,82,65,73,21,80,83,71,62,75,74,83,0,89,66,0,0,77,68,86,87,94,64,80,76,53,0,56,70,0,60,0,54,0,0,100,0,0,93,84,76,56,100,100,69,54,97,55
Alabama,2017,6,83,71,81,83,34,0,0,32,48,61,84,84,89,65,79,92,91,85,92,82,96,58,74,0,11,82,88,80,79,55,50,50,99,84,62,52,48,75,94,82,78,78,36,62,68,36,82,60,59,80,87,64,72,60,63,75,76,48,71,73,49,0,89,76,69,70,58,79,69,0,83,80,79,75,65,65,100,37,89,29
Alaska,2017,5,72,0,100,93,60,0,0,53,71,75,75,68,94,0,64,54,79,54,0,0,96,50,21,0,11,64,92,89,78,47,50,44,76,72,63,84,34,84,94,70,80,67,52,63,0,100,76,0,0,48,65,51,63,51,55,92,73,89,0,75,100,0,84,0,54,0,0,86,0,0,85,75,65,95,73,65,73,36,93,68
Arizona,2017,5,80,59,79,84,59,96,49,61,59,83,84,82,88,85,77,82,82,66,48,59,91,62,31,47,48,85,87,81,70,100,81,69,66,83,67,62,71,85,86,72,74,74,43,74,60,49,79,56,70,48,63,66,64,63,74,76,77,79,68,90,62,51,85,61,58,46,34,68,48,55,86,78,80,81,85,64,84,37,89,54
Arkansas,2017,4,87,77,76,76,33,0,0,28,47,62,82,83,91,87,81,72,75,85,85,69,98,76,56,0,27,73,84,76,75,66,40,37,88,83,68,47,32,78,91,89,64,73,34,66,82,59,82,89,0,59,86,65,76,64,67,91,83,49,75,70,46,0,94,80,100,84,0,68,67,0,83,92,87,84,65,72,90,30,87,32
California,2017,7,63,59,74,80,68,68,60,62,57,75,83,75,85,49,61,61,69,51,39,40,78,55,32,71,54,65,86,78,67,91,83,46,54,78,66,78,74,83,85,74,57,58,40,52,69,52,62,35,44,50,44,52,53,44,61,67,77,56,45,87,69,49,73,56,57,49,23,60,35,55,89,70,71,91,78,63,64,32,87,62
Colorado,2017,7,70,55,87,86,96,84,100,100,76,66,81,72,76,52,59,50,69,49,41,49,86,57,26,100,34,67,85,88,79,84,71,100,55,72,54,68,67,84,72,60,52,65,43,58,66,44,67,40,78,48,60,53,69,68,68,65,66,100,70,70,66,98,80,56,55,37,0,61,33,63,88,70,69,84,70,60,70,44,88,85
Connecticut,2017,10,79,52,81,79,56,63,30,33,60,66,87,87,87,81,70,90,73,57,49,50,83,56,37,30,41,86,94,95,79,85,71,61,66,85,70,72,63,84,82,77,67,77,43,87,77,45,75,0,54,48,55,56,55,56,55,83,86,70,54,66,67,61,96,57,55,51,0,60,53,88,86,74,73,85,91,66,76,39,81,63
Delaware,2017,9,76,95,74,66,46,0,0,42,63,68,87,87,88,96,84,100,85,65,41,0,81,73,47,0,31,64,98,100,86,74,65,73,91,85,63,68,69,82,86,75,47,66,46,73,0,36,79,0,0,51,58,50,66,62,65,71,89,62,0,60,77,0,92,75,63,65,0,79,0,0,95,71,74,78,74,100,76,31,83,44
District of Columbia,2017,39,59,29,74,84,65,0,57,65,48,73,100,74,77,53,57,36,67,48,38,45,75,50,31,35,31,61,85,88,65,72,82,67,50,59,45,89,67,82,69,63,50,61,28,43,69,42,57,0,0,48,42,58,59,47,70,66,71,72,35,66,59,0,72,58,57,42,0,66,38,78,81,53,58,69,72,44,72,37,91,68
Florida,2017,4,76,71,78,74,40,48,30,53,54,70,77,82,81,69,66,80,64,60,47,54,84,54,36,52,100,75,83,79,61,81,80,97,65,72,56,70,89,79,83,68,61,70,35,69,67,39,70,52,43,52,59,46,60,40,57,68,66,93,61,74,51,38,77,60,58,57,32,56,45,48,87,68,67,70,70,59,74,32,81,45
Georgia,2017,5,76,60,74,80,42,36,15,37,49,63,79,82,84,65,60,69,74,64,56,56,85,47,56,30,38,82,87,77,76,76,65,78,66,73,53,63,78,74,89,79,58,65,37,54,66,42,67,47,58,75,60,53,71,45,57,75,71,65,60,70,51,34,75,71,66,62,54,69,52,51,87,71,70,73,62,63,87,31,91,40
Hawaii,2017,6,66,83,82,95,52,0,0,72,47,100,72,78,93,58,69,55,69,46,37,46,82,68,21,0,10,61,95,93,59,69,91,42,49,84,58,100,55,87,100,77,72,61,40,45,100,67,56,0,0,64,41,52,59,32,51,75,84,63,0,89,72,0,61,79,52,43,0,69,0,0,87,71,74,100,73,45,63,26,100,75
Idaho,2017,4,74,100,86,93,98,0,0,87,89,98,82,68,91,45,95,75,78,60,51,68,97,72,32,73,25,73,92,84,76,57,53,44,68,78,72,71,44,85,76,66,69,71,57,50,94,65,81,0,0,51,72,61,71,70,69,84,86,59,93,76,67,0,85,73,54,47,0,79,0,0,88,75,78,79,68,58,80,42,89,49
Illinois,2017,6,72,67,72,86,47,58,46,52,53,68,93,78,85,66,65,72,78,56,41,49,80,58,41,40,35,64,87,86,82,82,63,62,54,76,61,66,65,81,82,74,62,64,39,50,65,52,67,30,46,100,55,49,60,57,67,77,71,56,58,77,55,49,86,73,61,52,40,71,50,71,82,67,70,83,88,61,75,31,90,51
Indiana,2017,6,81,86,76,78,36,41,19,40,55,65,86,82,94,75,100,82,81,74,61,78,88,69,48,12,19,83,94,84,84,66,39,67,63,89,66,50,43,83,96,83,73,72,48,73,64,49,93,57,73,68,77,62,74,65,68,84,82,68,94,73,53,0,87,84,57,61,65,83,79,92,82,80,90,91,72,74,78,33,83,38
Iowa,2017,6,80,79,74,84,57,0,27,44,73,70,87,74,86,56,76,65,89,66,50,70,86,68,42,0,17,89,93,84,99,63,41,56,61,88,79,51,32,86,86,85,64,71,51,59,72,49,75,0,88,59,75,74,91,93,75,84,92,75,54,70,50,0,80,88,51,43,0,82,64,56,81,79,81,84,61,73,76,35,89,43
Kansas,2017,5,71,61,82,87,42,0,0,62,64,68,76,75,83,70,59,66,70,61,43,62,85,68,44,92,68,76,88,77,77,54,44,54,75,77,70,58,41,75,77,72,46,60,43,63,48,58,67,0,0,56,72,59,75,74,68,72,77,56,58,78,61,0,79,71,82,46,0,56,51,0,96,72,75,68,66,75,83,28,87,45
Kentucky,2017,6,84,62,89,85,40,0,0,30,55,66,92,91,94,70,91,71,81,85,69,59,95,62,57,23,16,76,88,84,95,55,40,56,90,84,60,50,36,77,85,95,67,79,44,88,74,57,89,51,84,67,80,64,75,62,69,86,72,58,48,81,52,0,96,91,60,77,100,77,70,76,87,81,86,82,68,65,94,28,89,37
Louisiana,2017,5,80,48,84,79,34,0,0,29,58,68,75,87,84,73,55,69,70,73,69,49,93,54,79,22,18,75,85,80,69,60,50,49,87,79,53,55,52,83,89,87,70,69,32,68,59,56,75,49,0,80,66,51,79,40,62,75,69,49,59,97,42,0,81,72,81,69,0,61,72,37,83,76,69,72,72,64,92,29,91,35
Maine,2017,8,83,77,78,83,72,0,0,45,56,52,85,80,92,55,83,68,90,61,46,64,91,61,34,0,0,84,93,89,99,59,44,35,69,79,65,63,47,86,72,68,79,73,52,90,91,42,85,0,0,54,83,63,75,99,56,91,75,51,93,46,41,0,87,74,50,39,0,79,0,0,80,70,82,89,68,61,68,44,75,67
Maryland,2017,100,70,64,86,72,55,70,39,41,50,63,80,85,95,58,70,73,77,58,45,54,78,76,47,47,36,86,97,92,81,75,79,97,71,86,70,83,95,81,91,75,70,78,43,61,83,46,72,38,53,53,56,64,62,64,62,80,100,73,63,54,63,50,93,66,61,56,0,66,42,88,89,71,76,84,79,66,78,37,82,53
Massachusetts,2017,19,71,53,74,85,71,72,48,57,49,63,87,78,85,62,71,65,67,50,34,48,78,57,33,40,28,81,93,94,83,81,78,68,72,83,79,81,75,85,85,67,67,65,43,57,70,42,75,33,47,50,60,55,57,62,62,76,83,62,61,57,60,63,96,62,52,38,0,57,47,67,80,65,66,83,74,63,71,33,86,77
Michigan,2017,6,80,67,77,82,54,72,38,57,66,65,93,80,83,68,70,67,76,66,57,55,85,61,46,39,14,69,88,82,85,77,50,67,66,81,64,54,55,81,83,77,62,66,45,58,67,48,73,23,62,99,68,56,64,62,65,80,70,63,65,72,52,46,90,77,57,58,31,68,58,71,84,76,74,80,72,65,79,32,83,51
Minnesota,2017,8,78,58,80,82,70,73,49,64,58,62,86,70,88,67,59,79,87,57,41,63,80,61,33,32,19,67,86,82,96,89,51,76,60,86,65,48,41,85,83,68,71,71,48,83,76,51,77,39,63,56,63,67,76,76,74,74,82,80,56,59,58,70,84,80,52,34,0,77,48,72,78,76,77,89,73,60,69,38,82,55
Mississippi,2017,4,88,85,84,75,23,0,0,0,46,61,76,96,98,74,86,94,88,92,93,75,99,66,100,0,9,94,93,81,69,47,39,40,100,90,70,47,39,73,95,100,95,86,35,65,53,60,80,0,0,95,83,52,75,48,55,91,84,42,61,76,47,0,100,99,76,77,0,97,100,41,82,100,82,71,71,68,100,27,87,26
Missouri,2017,8,82,90,80,76,52,60,35,34,49,65,88,81,86,78,90,54,82,70,65,67,91,61,43,22,13,74,88,79,86,61,57,72,73,91,69,62,53,81,84,71,81,73,39,64,67,54,84,43,58,70,84,67,75,72,72,82,79,65,49,67,52,38,86,81,69,62,60,81,63,46,84,83,88,78,75,64,79,30,84,42
Montana,2017,6,80,0,81,93,74,0,0,71,100,67,81,68,83,58,54,69,79,64,46,0,92,53,33,0,4,57,92,87,85,62,47,32,51,77,85,51,21,86,79,72,62,72,59,54,0,69,74,0,0,48,54,68,68,63,58,87,69,71,0,69,41,0,83,77,45,36,0,85,0,0,86,76,73,86,78,39,68,38,88,62
Nebraska,2017,5,80,66,76,85,47,0,0,43,51,71,92,69,86,90,75,69,73,63,55,75,87,62,36,29,17,72,86,82,93,61,49,45,59,77,66,59,30,82,77,75,65,67,49,50,82,60,74,27,0,57,71,51,79,93,87,81,65,72,33,93,51,0,78,80,58,49,0,73,0,0,86,74,72,65,68,70,73,34,93,41
Nevada,2017,3,65,78,73,72,41,0,0,63,52,76,76,71,78,53,54,53,66,61,43,41,81,48,30,47,48,60,77,71,53,79,77,79,64,71,58,71,65,77,82,66,58,51,38,42,68,52,62,45,0,41,58,47,55,42,59,72,64,89,44,86,65,0,79,60,55,46,0,61,40,64,90,69,65,71,61,64,68,44,81,44
New Hampshire,2017,7,72,58,76,79,74,0,0,51,61,66,83,76,82,47,55,67,76,57,34,54,87,58,29,0,6,71,96,96,99,66,52,50,58,75,47,64,53,94,84,71,73,61,55,48,59,46,73,0,0,48,63,42,73,77,59,80,67,58,0,62,63,0,86,76,50,49,0,63,0,0,80,67,71,80,65,66,68,37,88,71
New Jersey,2017,5,70,53,78,79,49,60,28,33,46,72,87,89,82,54,69,62,66,51,41,36,81,51,40,38,57,66,90,90,74,91,100,61,74,75,65,89,100,85,85,73,53,62,39,71,77,49,66,32,45,46,48,46,50,40,56,73,73,43,57,73,57,52,84,59,57,60,25,59,35,83,86,63,63,78,74,65,72,34,85,56
New Mexico,2017,7,78,76,88,74,60,0,0,48,61,77,76,73,93,85,77,92,78,69,56,52,89,63,26,0,49,70,92,86,63,78,67,41,74,82,59,73,43,76,99,78,54,81,50,64,60,72,77,0,0,45,62,60,60,60,60,77,72,55,89,92,83,0,84,81,54,55,0,71,0,0,80,72,74,80,89,71,76,62,85,55
New York,2017,8,69,51,81,100,75,65,64,57,72,81,93,81,89,67,75,67,70,55,43,44,82,81,75,62,50,74,93,97,62,86,91,48,73,76,58,89,80,92,85,75,57,68,48,69,65,64,73,28,45,82,45,47,56,44,65,69,76,43,56,76,58,100,95,61,71,55,38,61,33,68,100,69,74,81,74,70,83,32,98,68
North Carolina,2017,9,76,71,71,78,49,50,22,40,51,64,81,80,83,65,73,60,72,63,54,50,86,53,48,24,33,100,90,81,79,69,65,66,69,78,66,72,69,80,86,77,56,68,39,52,68,47,73,38,63,58,59,52,72,66,63,73,81,67,48,67,54,34,75,74,58,58,56,66,63,74,82,72,73,82,73,62,86,38,85,47
North Dakota,2017,5,87,0,66,87,50,0,0,0,57,93,88,71,87,0,84,98,87,61,46,0,86,78,29,0,0,76,92,87,97,64,29,47,85,100,94,47,30,89,92,83,78,72,51,35,0,50,92,0,0,51,81,50,100,68,100,85,79,91,0,81,61,0,92,100,51,55,0,100,0,0,89,76,86,78,76,59,81,100,98,40
Ohio,2017,7,81,68,76,84,46,70,24,42,54,67,90,78,87,76,76,70,81,69,57,65,84,63,48,30,12,67,86,82,90,75,46,71,70,82,64,49,48,85,80,79,73,69,49,66,61,46,80,40,66,79,73,58,71,67,72,79,72,65,63,73,48,55,89,83,60,58,47,72,64,77,84,75,74,79,72,65,78,33,87,47
Oklahoma,2017,4,79,48,75,79,40,0,0,18,52,62,83,74,89,44,67,81,82,78,71,71,96,65,46,0,23,59,81,73,74,50,65,52,89,85,70,87,58,79,86,80,69,70,34,58,66,49,80,100,0,52,94,56,78,52,78,85,70,59,86,83,46,0,82,72,74,60,0,66,78,50,82,79,82,62,54,78,86,40,91,35
Oregon,2017,7,68,62,78,69,88,100,91,86,65,61,75,73,84,66,65,54,70,57,54,45,89,58,30,65,27,57,94,79,64,78,58,50,56,75,55,64,49,79,70,62,59,59,100,41,70,43,68,32,73,59,50,54,60,63,59,70,91,75,36,56,65,66,83,62,55,40,0,58,26,73,95,66,70,83,76,62,68,41,74,65
Pennsylvania,2017,10,82,59,79,86,56,60,30,42,56,74,94,86,87,79,75,66,80,63,43,63,84,64,45,35,17,71,95,97,84,82,70,57,82,88,81,71,65,84,89,76,71,74,48,75,62,48,81,38,51,52,70,57,64,56,62,74,78,61,57,75,52,49,97,79,56,53,44,74,56,94,90,70,74,81,74,65,79,34,90,52
Rhode Island,2017,14,78,48,83,73,57,0,0,46,53,67,87,77,83,49,76,63,88,55,36,45,81,56,33,0,27,68,87,90,71,92,78,81,73,80,54,73,70,84,87,68,68,63,44,67,61,44,79,0,0,49,67,73,55,55,64,74,82,68,0,61,57,0,77,56,51,50,0,60,0,0,84,71,78,88,69,72,73,27,81,71
South Carolina,2017,5,77,65,77,76,40,51,0,35,52,59,75,80,85,69,75,66,77,68,65,62,86,55,63,0,20,80,89,78,78,63,66,66,71,79,66,64,60,79,84,82,74,68,39,53,76,40,73,56,65,60,75,48,73,51,54,80,75,85,41,60,45,0,82,75,64,61,0,70,69,65,83,77,78,71,70,67,84,42,85,40
South Dakota,2017,6,92,0,79,95,48,0,0,37,64,74,82,72,100,95,85,95,88,76,65,100,92,100,34,0,11,79,89,89,100,49,32,32,86,99,76,40,20,82,87,75,100,86,54,89,0,78,83,0,0,52,100,50,84,69,78,77,99,62,0,68,76,0,100,96,69,42,0,77,0,0,83,92,100,87,81,67,73,71,93,40
Tennessee,2017,6,85,61,81,86,41,45,9,25,51,64,86,85,89,82,64,68,73,78,68,79,94,54,56,21,19,75,83,80,81,56,52,65,80,78,59,60,52,78,84,82,82,79,41,100,67,37,83,63,64,77,84,57,76,65,64,81,77,73,70,72,54,24,94,72,74,64,59,69,69,46,84,75,74,70,70,61,92,32,91,41
Texas,2017,5,72,65,72,89,39,42,29,40,47,75,79,76,84,57,63,74,68,64,50,49,85,53,43,30,83,94,82,78,69,77,74,82,79,74,62,80,76,80,78,78,64,64,33,55,56,55,65,41,41,58,58,48,66,47,65,70,63,60,55,100,52,33,73,65,77,63,38,61,49,59,87,67,69,70,69,66,80,28,98,41
Utah,2017,6,67,86,81,91,82,57,58,86,67,73,93,64,84,85,69,62,100,50,36,44,88,66,28,77,31,70,94,82,78,78,59,67,66,79,59,72,57,84,90,66,53,59,60,42,74,53,75,0,100,53,59,53,70,80,80,77,79,61,48,93,70,0,83,93,55,43,0,93,53,100,86,76,68,84,82,47,70,32,95,55
Vermont,2017,10,70,0,83,90,100,0,0,57,89,44,83,68,79,0,42,32,69,49,0,0,86,60,28,0,8,77,99,97,91,64,55,29,50,87,100,62,45,100,70,66,75,58,60,64,0,59,64,0,0,52,61,100,72,100,54,76,76,50,0,48,95,0,97,0,46,0,0,58,0,0,85,70,73,95,87,56,68,41,78,100
Virginia,2017,13,72,71,85,95,53,69,60,46,51,77,84,84,83,65,64,61,74,60,42,57,86,60,55,44,30,64,100,94,84,71,77,83,63,76,61,95,87,83,87,75,57,66,73,48,100,49,68,49,57,65,58,58,67,57,66,80,83,68,44,81,55,44,85,64,65,51,50,64,59,61,94,70,68,76,71,72,81,34,96,50
Washington,2017,7,67,60,77,78,92,99,51,74,60,69,84,69,80,58,62,52,74,53,43,39,87,56,28,96,21,57,84,78,78,83,69,57,59,77,62,68,60,79,78,65,50,54,43,43,74,46,67,43,63,54,56,51,63,59,64,71,69,71,39,66,64,79,69,64,53,42,31,64,32,67,85,70,73,88,83,59,73,31,82,65
West Virginia,2017,7,100,81,96,91,46,0,0,0,50,60,88,100,95,100,75,86,86,100,100,84,100,67,59,0,5,84,93,86,86,49,35,35,93,97,82,46,26,77,98,96,78,100,50,84,78,50,100,0,0,54,80,59,65,64,60,100,96,44,100,93,39,0,97,94,61,100,0,74,77,0,81,82,82,71,100,77,98,31,82,34
Wisconsin,2017,7,77,65,73,76,58,69,43,62,62,61,87,76,83,74,74,73,79,58,38,66,82,67,43,56,18,79,86,84,99,68,41,61,47,79,57,49,39,84,82,73,72,61,53,49,74,52,73,31,83,82,75,60,69,81,68,73,87,70,66,64,53,44,79,83,54,43,35,74,64,56,83,72,76,82,70,66,72,40,81,52
Wyoming,2017,3,60,0,72,98,66,0,0,66,97,74,80,66,88,0,0,41,76,59,0,0,94,70,33,0,14,85,91,86,87,48,35,46,77,73,54,72,32,80,84,79,43,65,57,65,0,76,82,0,0,52,77,41,81,77,59,82,81,62,0,75,25,0,84,0,54,0,0,80,0,0,90,68,67,75,84,84,74,45,95,51
Alabama,2018,7,88,46,91,81,34,0,0,10,49,68,84,92,88,61,71,64,78,89,87,100,96,79,71,0,13,76,90,78,68,55,50,49,96,85,72,49,46,76,92,91,78,81,36,57,90,51,79,84,69,73,68,60,79,47,65,78,68,52,92,76,62,0,94,83,64,94,100,65,85,0,82,75,85,66,69,75,96,39,90,29
Alaska,2018,8,82,0,90,100,48,0,0,100,65,86,83,75,88,0,67,48,60,55,0,0,93,75,25,0,11,64,81,87,71,45,42,51,75,73,79,80,37,83,88,77,75,86,51,76,0,87,73,0,0,57,65,77,68,56,60,87,74,91,0,79,86,0,77,0,56,0,0,64,0,0,89,73,86,80,66,87,68,35,95,61
Arizona,2018,6,75,46,89,84,47,73,49,36,64,81,86,82,85,57,62,60,77,67,63,60,91,68,31,68,43,81,84,82,63,100,82,61,62,85,78,60,65,90,80,74,67,78,41,64,74,58,75,64,57,40,67,66,65,60,74,76,65,72,78,81,72,69,81,67,55,65,47,55,49,60,86,68,78,77,80,63,84,40,89,53
Arkansas,2018,5,89,55,80,77,33,0,0,13,55,64,88,93,84,75,66,84,86,88,98,82,96,76,57,0,21,77,87,77,69,63,46,46,97,87,69,47,34,83,88,88,79,78,32,61,73,43,79,72,0,48,72,89,80,53,73,85,69,52,78,74,70,0,95,76,100,100,0,64,100,0,81,92,82,78,67,91,87,33,82,32
California,2018,8,63,47,81,79,66,55,58,31,62,77,94,79,79,47,62,57,66,51,40,53,76,64,30,67,53,67,85,79,60,91,85,37,53,82,76,77,71,83,86,76,64,61,39,47,71,58,63,40,55,46,45,68,53,39,65,71,65,50,46,84,82,67,73,52,57,70,32,46,33,50,86,65,72,92,76,72,65,34,90,61
Colorado,2018,7,66,37,88,92,74,73,75,64,89,67,86,71,70,48,52,46,65,48,42,70,82,64,20,94,36,64,84,89,74,81,68,91,51,71,60,65,61,88,82,66,64,62,42,51,69,51,63,52,73,43,54,58,70,57,69,65,63,100,45,66,66,83,75,58,52,51,0,44,27,68,84,63,68,74,70,58,69,45,91,80
Connecticut,2018,12,80,33,91,79,44,40,16,15,62,71,94,89,81,61,77,60,60,56,43,64,80,72,38,16,36,83,85,92,72,83,73,70,67,85,81,71,64,85,86,75,78,76,41,80,83,58,70,0,57,40,54,85,56,57,57,80,78,71,56,58,74,62,94,59,53,64,0,48,44,83,86,62,73,74,85,71,76,44,81,62
Delaware,2018,11,80,25,82,67,48,0,0,22,49,68,91,84,86,37,45,41,83,60,37,0,85,100,46,0,20,69,97,94,77,79,65,84,84,85,89,65,72,80,91,78,65,70,44,79,0,40,64,0,0,41,44,74,67,57,68,86,83,72,0,71,69,0,83,83,53,67,0,47,0,0,94,66,90,75,65,57,75,30,84,46
District of Columbia,2018,65,58,23,76,93,67,0,100,70,44,56,93,73,77,58,73,62,43,39,19,44,62,89,29,87,29,75,91,90,56,66,92,75,48,61,61,88,90,84,64,52,60,65,28,67,85,59,58,0,0,50,43,100,59,62,71,51,100,81,22,51,61,0,84,45,58,37,0,29,11,54,81,54,60,55,90,62,63,51,85,93
Florida,2018,6,78,47,86,71,37,39,32,24,59,73,82,90,81,58,61,79,63,61,51,68,86,67,35,53,100,72,83,81,59,76,74,89,64,77,67,64,88,85,83,69,69,73,32,73,60,55,70,70,51,45,57,66,64,41,60,68,59,95,71,71,59,54,77,62,57,76,55,47,42,41,87,64,77,63,67,66,74,36,80,45
Georgia,2018,6,72,47,81,81,32,32,18,17,50,66,82,87,80,52,56,57,73,67,60,66,83,62,53,20,25,80,84,79,65,73,61,75,67,76,63,60,75,79,89,80,65,74,35,54,68,54,66,49,54,69,59,70,72,46,60,74,61,71,51,67,71,56,78,70,64,83,66,53,55,56,84,68,72,73,68,74,83,33,89,38
Hawaii,2018,8,67,50,91,96,47,0,0,24,45,100,76,76,83,37,54,63,69,50,46,50,82,78,20,0,5,56,92,99,59,78,92,36,43,79,81,100,55,86,89,77,76,61,38,34,100,81,55,0,0,58,40,54,59,38,58,63,65,57,0,91,84,0,63,68,51,60,0,47,0,0,83,64,70,83,77,67,60,25,100,75
Idaho,2018,4,78,100,86,83,79,0,0,73,96,94,92,70,93,53,78,63,86,60,71,67,100,86,26,44,24,73,86,82,80,57,59,50,63,81,77,70,46,88,90,73,80,75,54,42,66,100,76,0,0,47,71,77,75,57,72,77,71,57,89,89,57,0,79,82,50,70,0,58,0,0,88,73,100,90,68,70,78,45,89,50
Illinois,2018,7,73,53,82,81,40,41,44,25,51,71,96,84,81,50,65,62,72,61,51,70,79,69,43,33,33,68,83,87,75,81,62,59,53,82,69,63,61,83,85,75,71,69,38,50,72,54,63,38,65,97,59,64,60,52,67,80,65,55,66,75,69,68,82,72,58,70,52,59,48,55,81,64,76,76,87,69,73,33,89,50
Indiana,2018,7,82,81,86,75,37,37,26,23,55,64,88,81,90,61,88,71,83,75,78,81,86,81,48,30,16,74,87,83,80,64,43,65,56,93,93,49,38,87,88,81,76,76,44,57,67,67,85,54,98,60,87,80,75,65,72,83,71,69,78,70,81,0,79,88,53,79,74,60,73,36,83,77,95,81,73,71,76,33,83,37
Iowa,2018,6,79,54,85,89,56,0,29,56,66,73,92,79,89,65,62,65,79,63,56,87,85,92,44,0,16,81,90,83,93,59,44,63,63,86,83,51,34,87,79,77,68,71,45,49,91,56,70,0,96,55,77,84,87,82,74,83,81,75,48,72,55,0,81,75,51,61,0,62,69,99,82,71,83,79,61,69,74,38,89,44
Kansas,2018,6,79,59,87,88,34,0,0,18,59,70,89,82,83,74,66,70,74,69,60,68,89,82,39,46,23,72,85,84,84,53,41,58,69,81,73,55,47,84,78,79,77,71,39,65,56,51,75,0,0,56,84,70,81,79,77,75,70,61,77,80,70,0,87,76,73,65,0,51,35,0,83,74,87,80,74,74,78,29,89,40
Kentucky,2018,7,91,42,94,86,29,0,0,27,52,67,93,87,89,63,71,77,79,83,76,80,92,74,53,10,15,74,83,78,83,53,42,57,88,93,74,49,39,82,85,93,68,78,42,87,77,49,82,93,82,62,86,78,75,58,69,93,72,60,69,79,59,0,93,71,57,81,88,70,71,90,84,73,91,76,60,74,94,30,87,38
Louisiana,2018,6,83,40,90,86,32,0,0,24,54,71,79,90,84,56,68,73,66,80,89,71,94,67,80,48,15,74,83,80,61,61,55,49,84,84,64,54,47,90,90,85,77,78,33,61,43,57,73,84,0,85,57,67,80,42,66,74,63,51,61,82,57,0,84,67,76,90,0,59,65,77,81,75,83,63,68,71,90,30,89,34
Maine,2018,6,82,37,83,69,64,0,0,20,73,57,85,82,95,95,77,72,82,70,51,74,90,76,32,0,0,67,86,95,87,57,62,39,70,85,100,61,46,88,81,67,65,74,51,81,44,48,70,0,0,45,64,83,76,100,55,80,78,53,78,48,85,0,86,81,47,61,0,53,0,0,83,73,77,72,74,63,67,49,75,64
Maryland,2018,100,70,54,91,72,48,41,25,18,48,67,86,87,91,55,63,67,70,57,46,65,78,79,47,26,33,81,92,90,69,73,80,100,65,83,62,83,92,84,87,78,68,78,39,57,88,53,68,46,71,45,56,79,62,51,63,81,82,74,52,55,74,49,89,65,60,68,0,52,27,56,88,66,76,74,68,63,79,45,83,50
Massachusetts,2018,21,69,37,84,75,57,55,33,30,51,65,95,79,82,59,75,55,64,47,34,62,77,65,30,44,29,73,89,93,76,79,74,69,65,83,86,76,71,88,80,69,75,71,40,56,80,42,69,34,53,42,54,66,55,59,63,76,75,64,79,57,61,78,96,52,50,58,0,47,26,64,81,62,75,80,80,63,69,38,86,75
